complaint_id,complainant_ethnicity,complainant_gender,complainant_age_incident,fado_type,allegation,precinct,board_disposition
34202,White,Male,31.0,Abuse of Authority,Stop,23.0,Substantiated (Command Discipline B)
34406,Black,Male,18.0,Abuse of Authority,Stop,26.0,Substantiated (Command Discipline A)
34406,Black,Male,19.0,Abuse of Authority,Stop,26.0,Unsubstantiated
34406,Black,Male,19.0,Abuse of Authority,Frisk,26.0,Unsubstantiated
34406,Black,Male,19.0,Abuse of Authority,Search (of person),26.0,Unsubstantiated
36574,Black,Male,26.0,Abuse of Authority,Stop,25.0,Exonerated
36574,Black,Male,,Abuse of Authority,Stop,25.0,Exonerated
36574,Black,Male,26.0,Force,Physical force,25.0,Exonerated
34202,White,Male,33.0,Force,Gun Pointed,23.0,Substantiated (Command Discipline B)
34406,Black,Male,18.0,Abuse of Authority,Question,26.0,Substantiated (Command Discipline A)
30636,Black,Male,21.0,Force,Chokehold,25.0,Unsubstantiated
32038,Black,Male,31.0,Force,Nightstick as club (incl asp & baton),23.0,Exonerated
36890,Black,Male,22.0,Force,Physical force,23.0,Unsubstantiated
39380,Hispanic,Female,41.0,Force,Physical force,25.0,Unsubstantiated
38305,Hispanic,Male,37.0,Abuse of Authority,Seizure of property,23.0,Unsubstantiated
32448,Hispanic,Male,37.0,Abuse of Authority,Stop,25.0,Substantiated (Formalized Training)
32448,Hispanic,Male,37.0,Abuse of Authority,Retaliatory summons,25.0,Substantiated (Formalized Training)
32448,Hispanic,Male,37.0,Discourtesy,Word,25.0,Substantiated (Formalized Training)
11851,Black,Male,17.0,Abuse of Authority,Question and/or stop,32.0,Exonerated
12276,Black,Male,29.0,Discourtesy,Word,32.0,Unsubstantiated
12276,Black,Male,29.0,Force,Physical force,32.0,Exonerated
22224,Black,Female,42.0,Force,Physical force,32.0,Exonerated
22224,Black,Female,42.0,Discourtesy,Word,32.0,Unsubstantiated
27176,Black,Male,52.0,Abuse of Authority,Threat of arrest,32.0,Unsubstantiated
27176,Black,Female,20.0,Force,Physical force,32.0,Unsubstantiated
18054,Hispanic,Male,52.0,Discourtesy,Word,23.0,Unsubstantiated
18054,Hispanic,Male,52.0,Abuse of Authority,Question,23.0,Substantiated (No Recommendations)
18054,Hispanic,Male,52.0,Abuse of Authority,Retaliatory summons,23.0,Substantiated (No Recommendations)
18304,Black,Male,56.0,Abuse of Authority,Stop,23.0,Substantiated (Charges)
18304,Black,Male,56.0,Abuse of Authority,Refusal to provide name/shield number,23.0,Substantiated (Charges)
32825,Hispanic,Male,39.0,Abuse of Authority,Threat of arrest,23.0,Exonerated
38305,Hispanic,Female,15.0,Force,Physical force,23.0,Exonerated
39093,Black,Male,19.0,Abuse of Authority,Interference with recording,23.0,Unsubstantiated
39093,Black,Male,19.0,Abuse of Authority,Frisk,23.0,Unsubstantiated
39093,Black,Male,19.0,Abuse of Authority,Refusal to provide name/shield number,23.0,Unsubstantiated
39093,Black,Male,19.0,Discourtesy,Word,23.0,Unsubstantiated
39093,Black,Male,19.0,Abuse of Authority,Frisk,23.0,Unsubstantiated
39093,Black,Male,19.0,Abuse of Authority,Threat of arrest,23.0,Unsubstantiated
39093,Black,Male,19.0,Abuse of Authority,Search (of person),23.0,Substantiated (Command Discipline A)
39380,Hispanic,Female,41.0,Abuse of Authority,Threat of arrest,25.0,Unsubstantiated
39380,Hispanic,Female,23.0,Abuse of Authority,Threat of arrest,25.0,Unsubstantiated
32825,Hispanic,Male,39.0,Abuse of Authority,Refusal to provide name/shield number,23.0,Substantiated (Formalized Training)
39093,Black,Male,19.0,Abuse of Authority,Stop,23.0,Unsubstantiated
17666,White,Male,51.0,Discourtesy,Word,120.0,Exonerated
17666,White,Male,51.0,Force,Physical force,120.0,Unsubstantiated
34767,Black,Male,19.0,Abuse of Authority,Frisk,10.0,Substantiated (Command Discipline B)
26681,Black,Female,36.0,Abuse of Authority,Threat of force (verbal or physical),42.0,Unsubstantiated
26681,Black,Female,36.0,Discourtesy,Word,42.0,Unsubstantiated
32825,Hispanic,Male,39.0,Abuse of Authority,Other,23.0,Substantiated (Command Discipline B)
32825,Hispanic,Male,39.0,Abuse of Authority,Refusal to provide name/shield number,23.0,Substantiated (Command Discipline A)
32825,Hispanic,Male,39.0,Abuse of Authority,Other,23.0,Substantiated (Command Discipline B)
32825,Hispanic,Male,39.0,Abuse of Authority,Threat of arrest,23.0,Substantiated (Command Discipline B)
32825,Hispanic,Male,39.0,Discourtesy,Word,23.0,Substantiated (Command Discipline A)
34827,Black,Male,36.0,Discourtesy,Word,23.0,Unsubstantiated
34827,Black,Female,32.0,Force,Hit against inanimate object,23.0,Unsubstantiated
35964,Black,Female,34.0,Force,Hit against inanimate object,25.0,Unsubstantiated
34827,Black,Male,36.0,Abuse of Authority,Refusal to provide name/shield number,23.0,Unsubstantiated
25014,Black,Male,56.0,Abuse of Authority,Frisk,32.0,Substantiated (Charges)
25014,Black,Male,56.0,Abuse of Authority,Search (of person),32.0,Substantiated (Charges)
6705,Black,Male,17.0,Force,Physical force,23.0,Substantiated (Charges)
15879,Hispanic,Male,22.0,Abuse of Authority,Stop,25.0,Exonerated
15879,Hispanic,Male,22.0,Abuse of Authority,Frisk,25.0,Exonerated
16080,Black,Male,26.0,Abuse of Authority,Strip-searched,25.0,Unsubstantiated
16080,Black,Male,26.0,Force,Physical force,25.0,Unsubstantiated
16080,Black,Male,26.0,Abuse of Authority,Strip-searched,25.0,Unsubstantiated
16176,Hispanic,Male,,Force,Gun Pointed,23.0,Unsubstantiated
16176,Hispanic,Male,,Abuse of Authority,Frisk,23.0,Substantiated (Charges)
16176,Hispanic,Male,,Abuse of Authority,Stop,23.0,Substantiated (Charges)
16080,Black,Male,26.0,Abuse of Authority,Threat of force (verbal or physical),25.0,Unsubstantiated
16176,Hispanic,Male,,Abuse of Authority,Search (of person),23.0,Substantiated (Charges)
40823,Hispanic,Female,23.0,Abuse of Authority,Stop,23.0,Unsubstantiated
7593,White,Male,17.0,Force,Physical force,104.0,Exonerated
9426,White,Female,46.0,Force,Physical force,104.0,Exonerated
9426,Hispanic,Male,19.0,Abuse of Authority,Threat of arrest,104.0,Exonerated
9426,White,Female,46.0,Abuse of Authority,Property damaged,104.0,Exonerated
10006,White,Male,47.0,Discourtesy,Word,104.0,Unsubstantiated
10006,White,Male,17.0,Abuse of Authority,Threat of force (verbal or physical),104.0,Unsubstantiated
19823,Black,Female,18.0,Force,Chokehold,10.0,Unsubstantiated
19823,Black,Female,18.0,Force,Physical force,10.0,Unsubstantiated
20653,White,Male,69.0,Discourtesy,Word,10.0,Unsubstantiated
22863,Black,Female,17.0,Discourtesy,Word,10.0,Exonerated
27861,Black,Female,28.0,Force,Physical force,10.0,Exonerated
27861,Black,Female,28.0,Discourtesy,Word,10.0,Substantiated (Charges)
35723,Black,Male,40.0,Discourtesy,Word,23.0,Unsubstantiated
35723,Black,Male,40.0,Force,Physical force,23.0,Unsubstantiated
35723,Black,Male,40.0,Force,Handcuffs too tight,23.0,Unsubstantiated
35723,Black,Male,40.0,Force,Physical force,23.0,Unsubstantiated
35723,Black,Male,40.0,Discourtesy,Word,23.0,Substantiated (Command Lvl Instructions)
40823,Hispanic,Female,23.0,Abuse of Authority,Threat of arrest,23.0,Unsubstantiated
40823,Hispanic,Female,18.0,Offensive Language,Gender Identity,23.0,Unsubstantiated
40823,Hispanic,Female,18.0,Force,Physical force,23.0,Unsubstantiated
40823,Hispanic,Female,18.0,Force,Physical force,23.0,Unsubstantiated
19823,Black,Female,18.0,Abuse of Authority,Threat of force (verbal or physical),10.0,Unsubstantiated
35723,Black,Male,40.0,Discourtesy,Gesture,23.0,Unsubstantiated
29049,Asian,Male,0.0,Force,Chokehold,5.0,Unsubstantiated
30318,Black,Male,32.0,Abuse of Authority,Strip-searched,9.0,Exonerated
32013,Black,Male,30.0,Abuse of Authority,Refusal to obtain medical treatment,9.0,Substantiated (Command Discipline B)
38305,Hispanic,Female,37.0,Discourtesy,Word,23.0,Unsubstantiated
38305,Hispanic,Female,37.0,Force,Physical force,23.0,Unsubstantiated
39093,Black,Male,19.0,Abuse of Authority,Stop,23.0,Unsubstantiated
28471,Black,Male,24.0,Abuse of Authority,Threat of force (verbal or physical),23.0,Unsubstantiated
28471,Black,Male,24.0,Force,Physical force,23.0,Unsubstantiated
28471,Black,Male,24.0,Abuse of Authority,Question,23.0,Exonerated
28471,Black,Male,24.0,Discourtesy,Action,23.0,Unsubstantiated
35287,Black,Male,14.0,Abuse of Authority,Question,32.0,Exonerated
35688,Hispanic,Male,50.0,Abuse of Authority,Other,32.0,Substantiated (Formalized Training)
35287,Black,Male,14.0,Abuse of Authority,Search (of person),32.0,Exonerated
35688,Hispanic,Male,50.0,Abuse of Authority,Other,32.0,Substantiated (Formalized Training)
35688,Hispanic,Male,50.0,Abuse of Authority,Search (of person),32.0,Substantiated (Formalized Training)
39296,Black,Male,36.0,Abuse of Authority,Refusal to process civilian complaint,25.0,Substantiated (Command Lvl Instructions)
31044,Black,Male,37.0,Abuse of Authority,Other,41.0,Substantiated (Charges)
31044,Black,Male,37.0,Abuse of Authority,Other,41.0,Substantiated (Charges)
16221,Black,Male,58.0,Abuse of Authority,Question,32.0,Unsubstantiated
35457,Black,Male,20.0,Abuse of Authority,Question,32.0,Unsubstantiated
35457,Black,Male,20.0,Abuse of Authority,Search (of person),32.0,Unsubstantiated
39023,White,Female,30.0,Abuse of Authority,Property damaged,24.0,Unsubstantiated
39023,White,Female,30.0,Force,Physical force,24.0,Substantiated (Command Discipline B)
39023,White,Female,30.0,Abuse of Authority,Forcible Removal to Hospital,24.0,Substantiated (Command Discipline B)
43131,Other Race,Female,40.0,Abuse of Authority,Refusal to provide shield number,32.0,Unsubstantiated
43131,Black,Female,25.0,Abuse of Authority,Refusal to provide name,32.0,Unsubstantiated
20392,Black,Female,38.0,Abuse of Authority,Threat of arrest,44.0,Exonerated
27328,Hispanic,Female,28.0,Offensive Language,Gender,44.0,Substantiated (Instructions)
28840,Hispanic,Male,35.0,Abuse of Authority,Seizure of property,44.0,Substantiated (Charges)
31521,Black,Male,21.0,Force,Physical force,32.0,Unsubstantiated
31521,Black,Male,21.0,Discourtesy,Word,32.0,Unsubstantiated
36960,Black,Female,75.0,Abuse of Authority,Threat of arrest,32.0,Unsubstantiated
36960,Hispanic,Male,36.0,Discourtesy,Word,32.0,Unsubstantiated
36960,Hispanic,Male,36.0,Force,Gun Pointed,32.0,Unsubstantiated
36960,Hispanic,Male,36.0,Abuse of Authority,Search (of person),32.0,Unsubstantiated
36960,Hispanic,Male,36.0,Discourtesy,Word,32.0,Unsubstantiated
36960,Hispanic,Male,36.0,Discourtesy,Word,32.0,Unsubstantiated
36960,Black,Female,27.0,Abuse of Authority,Threat of arrest,32.0,Unsubstantiated
16785,Hispanic,Male,24.0,Abuse of Authority,Vehicle search,44.0,Unsubstantiated
20325,Black,Male,54.0,Abuse of Authority,Search (of person),44.0,Unsubstantiated
20325,Black,Male,54.0,Abuse of Authority,Question,44.0,Substantiated (Charges)
20325,Black,Male,54.0,Abuse of Authority,Frisk,44.0,Substantiated (Charges)
23999,Black,Male,30.0,Abuse of Authority,Vehicle stop,44.0,Substantiated (Charges)
33972,Black,Male,19.0,Force,Gun Pointed,42.0,Substantiated (Command Discipline B)
33972,Black,Male,19.0,Force,Nightstick as club (incl asp & baton),42.0,Substantiated (Command Discipline B)
33972,Black,Male,19.0,Abuse of Authority,Stop,42.0,Unsubstantiated
33972,Black,Male,19.0,Abuse of Authority,Other,42.0,Unsubstantiated
36825,Black,Male,33.0,Abuse of Authority,Threat of arrest,42.0,Unsubstantiated
36825,Black,Male,33.0,Discourtesy,Word,42.0,Unsubstantiated
36825,Black,Male,33.0,Abuse of Authority,Search (of person),42.0,Unsubstantiated
36825,Black,Male,33.0,Abuse of Authority,Stop,42.0,Unsubstantiated
36825,Black,Male,33.0,Abuse of Authority,Interference with recording,42.0,Unsubstantiated
36825,Black,Male,33.0,Abuse of Authority,Strip-searched,42.0,Unsubstantiated
37824,Black,Male,16.0,Abuse of Authority,Search (of person),42.0,Substantiated (Charges)
37824,Black,Male,13.0,Force,Physical force,42.0,Unsubstantiated
37824,Black,Male,13.0,Abuse of Authority,Stop,42.0,Substantiated (Charges)
37824,Black,Male,16.0,Abuse of Authority,Stop,42.0,Substantiated (Charges)
23248,Black,Male,49.0,Abuse of Authority,Stop,44.0,Exonerated
7487,Black,Male,31.0,Force,Physical force,32.0,Exonerated
7487,Black,Male,31.0,Discourtesy,Word,32.0,Unsubstantiated
7598,Black,Male,54.0,Discourtesy,Demeanor/tone,32.0,Unsubstantiated
7598,Black,Male,54.0,Abuse of Authority,Threat of arrest,32.0,Substantiated (Charges)
7598,Black,Male,54.0,Abuse of Authority,Question and/or stop,32.0,Substantiated (Charges)
7598,Black,Male,54.0,Abuse of Authority,Other,32.0,Substantiated (Charges)
15416,Black,Male,59.0,Abuse of Authority,Question,24.0,Exonerated
7598,Black,Male,54.0,Abuse of Authority,Refusal to provide name/shield number,32.0,Unsubstantiated
9445,Black,Male,37.0,Abuse of Authority,Refusal to provide name/shield number,32.0,Exonerated
9446,Black,Male,40.0,Abuse of Authority,Strip-searched,28.0,Exonerated
37075,Black,Male,61.0,Abuse of Authority,Other,32.0,Substantiated (Command Discipline B)
36185,Asian,Male,25.0,Offensive Language,Ethnicity,32.0,Unsubstantiated
36185,Asian,Male,25.0,Discourtesy,Word,32.0,Unsubstantiated
39023,White,Female,30.0,Abuse of Authority,Property damaged,24.0,Unsubstantiated
39023,White,Female,30.0,Abuse of Authority,Forcible Removal to Hospital,24.0,Substantiated (Command Discipline B)
39023,White,Female,30.0,Force,Physical force,24.0,Substantiated (Command Discipline B)
30353,Black,Male,54.0,Force,Gun Pointed,26.0,Unsubstantiated
30353,Black,Male,54.0,Abuse of Authority,Search (of person),26.0,Unsubstantiated
30353,Black,Male,54.0,Abuse of Authority,Stop,26.0,Unsubstantiated
30353,Black,Male,54.0,Abuse of Authority,Threat of force (verbal or physical),26.0,Unsubstantiated
33077,Black,Male,34.0,Force,Physical force,23.0,Exonerated
34931,Black,Male,22.0,Abuse of Authority,Frisk,32.0,Exonerated
34931,Black,Male,22.0,Abuse of Authority,Search (of person),32.0,Exonerated
34931,Black,Male,22.0,Abuse of Authority,Stop,32.0,Substantiated (Formalized Training)
35457,Black,Male,20.0,Abuse of Authority,Search (of person),32.0,Substantiated (Command Lvl Instructions)
35457,Black,Male,20.0,Abuse of Authority,Stop,32.0,Exonerated
37735,Hispanic,Female,28.0,Abuse of Authority,Other,26.0,Exonerated
39505,Black,Male,27.0,Offensive Language,Gender,32.0,Unsubstantiated
39505,Black,Male,27.0,Abuse of Authority,Interference with recording,32.0,Exonerated
9205,Black,Female,26.0,Abuse of Authority,Question and/or stop,26.0,Exonerated
9205,Black,Female,26.0,Abuse of Authority,Threat of arrest,26.0,Exonerated
13568,Black,Female,48.0,Abuse of Authority,Stop,26.0,Exonerated
13568,Black,Female,48.0,Force,Physical force,26.0,Exonerated
36738,Hispanic,Male,19.0,Force,Physical force,10.0,Exonerated
36738,Hispanic,Male,19.0,Abuse of Authority,Stop,10.0,Exonerated
43336,White,Female,38.0,Discourtesy,Action,7.0,Unsubstantiated
24187,Hispanic,Female,36.0,Discourtesy,Word,23.0,Unsubstantiated
24187,Hispanic,Female,36.0,Abuse of Authority,Stop,23.0,Substantiated (Command Discipline)
24187,Hispanic,Female,36.0,Abuse of Authority,Refusal to provide name/shield number,23.0,Unsubstantiated
17575,Black,Male,50.0,Abuse of Authority,Question,44.0,Substantiated (Charges)
25047,Hispanic,Female,43.0,Force,Physical force,32.0,Exonerated
25358,Black,Male,44.0,Abuse of Authority,Vehicle search,32.0,Substantiated (No Recommendations)
31278,Black,Male,62.0,Discourtesy,Word,32.0,Unsubstantiated
35688,Hispanic,Male,50.0,Force,Physical force,32.0,Exonerated
35688,Hispanic,Male,50.0,Abuse of Authority,Other,32.0,Substantiated (Formalized Training)
35688,Hispanic,Male,50.0,Abuse of Authority,Search (of person),32.0,Substantiated (Formalized Training)
36035,Black,Male,24.0,Abuse of Authority,Refusal to provide name/shield number,40.0,Substantiated (Command Discipline A)
36035,Black,Male,24.0,Abuse of Authority,Stop,40.0,Substantiated (Command Discipline A)
39739,Hispanic,Female,34.0,Abuse of Authority,Question,42.0,Exonerated
42065,Black,Male,24.0,Force,Physical force,42.0,Exonerated
34936,Black,Male,39.0,Abuse of Authority,Strip-searched,42.0,Unsubstantiated
34936,Black,Male,39.0,Abuse of Authority,Stop,42.0,Unsubstantiated
34936,Black,Male,39.0,Abuse of Authority,Other,42.0,Substantiated (Formalized Training)
34936,Black,Male,39.0,Abuse of Authority,Frisk,42.0,Substantiated (Formalized Training)
36035,Black,Male,24.0,Abuse of Authority,Frisk,40.0,Substantiated (Command Discipline A)
36035,Black,Male,24.0,Abuse of Authority,Refusal to provide name/shield number,40.0,Substantiated (Command Discipline A)
36035,Black,Male,24.0,Abuse of Authority,Search (of person),40.0,Substantiated (Command Discipline A)
34936,Black,Male,39.0,Abuse of Authority,Search (of person),42.0,Unsubstantiated
23011,Black,Male,18.0,Abuse of Authority,Frisk,46.0,Substantiated (Charges)
32575,Other Race,Male,31.0,Abuse of Authority,Refusal to provide name/shield number,46.0,Unsubstantiated
33799,Hispanic,Male,24.0,Abuse of Authority,Vehicle search,46.0,Substantiated (Formalized Training)
9350,Black,Female,43.0,Abuse of Authority,Question and/or stop,60.0,Exonerated
23671,White,Male,52.0,Abuse of Authority,Threat of force (verbal or physical),60.0,Unsubstantiated
37279,White,Male,39.0,Force,Physical force,60.0,Unsubstantiated
39584,Black,Female,57.0,Abuse of Authority,Forcible Removal to Hospital,60.0,Exonerated
39584,Black,Female,57.0,Discourtesy,Action,60.0,Unsubstantiated
39584,Black,Female,57.0,Abuse of Authority,Forcible Removal to Hospital,60.0,Unsubstantiated
39584,Black,Female,57.0,Discourtesy,Word,60.0,Unsubstantiated
39584,Black,Female,57.0,Offensive Language,Race,60.0,Unsubstantiated
23671,White,Male,52.0,Discourtesy,Word,60.0,Unsubstantiated
39584,Black,Female,57.0,Abuse of Authority,Search (of person),60.0,Substantiated (Formalized Training)
36825,Black,Male,33.0,Abuse of Authority,Threat of arrest,42.0,Unsubstantiated
36825,Black,Male,33.0,Discourtesy,Word,42.0,Unsubstantiated
36825,Black,Male,33.0,Abuse of Authority,Search (of person),42.0,Unsubstantiated
36825,Black,Male,33.0,Abuse of Authority,Frisk,42.0,Substantiated (Command Lvl Instructions)
37606,Black,Male,,Force,Physical force,40.0,Unsubstantiated
37606,Black,Male,,Abuse of Authority,Frisk,40.0,Exonerated
37606,Black,Male,,Force,Physical force,40.0,Exonerated
37606,Black,Female,23.0,Force,Physical force,40.0,Unsubstantiated
37606,Black,Male,,Abuse of Authority,Stop,40.0,Exonerated
39980,Black,Male,37.0,Force,Handcuffs too tight,40.0,Unsubstantiated
39980,Black,Male,37.0,Force,Handcuffs too tight,40.0,Unsubstantiated
42715,Hispanic,Male,43.0,Force,Physical force,40.0,Exonerated
42715,Hispanic,Male,43.0,Discourtesy,Word,40.0,Exonerated
43540,Hispanic,Male,57.0,Abuse of Authority,Search (of person),40.0,Unsubstantiated
43540,Hispanic,Male,57.0,Abuse of Authority,Stop,40.0,Unsubstantiated
43540,Hispanic,Male,57.0,Abuse of Authority,Frisk,40.0,Unsubstantiated
43540,Hispanic,Male,57.0,Abuse of Authority,Failure to provide RTKA card,40.0,Unsubstantiated
